Commit A,Commit B,Benchmark,Del Func >= X,New Func >= X,Reached Del Func >= X,Top Chg by Call >= X%,Top > X% by Call Chg by >= 10%,Top Chg Len >= X%,Top Reached Chg Len >= X%,Hit
95d67879,72dd4a8e,p0003-delta-base-cache.sh-perf-report,233,398,6,0.14,0.06,1,1,FALSE
95d67879,72dd4a8e,p0071-sort.sh-perf-report,233,398,0,0,0,1,0,FALSE
95d67879,72dd4a8e,p3400-rebase.sh-perf-report,233,398,9,3.3,3.3,1,1,FALSE
95d67879,72dd4a8e,p3404-rebase-interactive.sh-perf-report,233,398,10,5.83,5.83,1,1,FALSE
95d67879,72dd4a8e,p4000-diff-algorithms.sh-perf-report,233,398,5,0.06,0.02,1,1,FALSE
95d67879,72dd4a8e,p4001-diff-no-index.sh-perf-report,233,398,1,0.09,0.09,1,1,FALSE
95d67879,72dd4a8e,p4211-line-log.sh-perf-report,233,398,3,0,0,1,1,FALSE
95d67879,72dd4a8e,p5302-pack-index.sh-perf-report,233,398,7,28.04,28.04,1,1,FALSE
95d67879,72dd4a8e,p5303-many-packs.sh-perf-report,233,398,18,0.99,0.99,1,1,FALSE
95d67879,72dd4a8e,p5310-pack-bitmaps.sh-perf-report,233,398,10,6.17,6.17,1,1,FALSE
95d67879,72dd4a8e,p5550-fetch-tags.sh-perf-report,233,398,14,0.02,0.02,1,1,FALSE
95d67879,72dd4a8e,p7000-filter-branch.sh-perf-report,233,398,17,2.77,2.77,1,1,FALSE
95d67879,72dd4a8e,p7300-clean.sh-perf-report,233,398,4,0.46,0.12,1,1,FALSE
95d67879,72dd4a8e,p7810-grep.sh-perf-report,233,398,4,0.02,0.02,1,1,FALSE
12cd0bf9,6f52b741,p0000-perf-lib-sanity.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p0001-rev-list.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p0002-read-cache.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p0003-delta-base-cache.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p0005-status.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p0006-read-tree-checkout.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p0071-sort.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p3400-rebase.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p3404-rebase-interactive.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p4000-diff-algorithms.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p4211-line-log.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p5302-pack-index.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p5303-many-packs.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p5310-pack-bitmaps.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p5550-fetch-tags.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p7000-filter-branch.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p7300-clean.sh-perf-report,1,1,0,0,0,0,0,FALSE
12cd0bf9,6f52b741,p7810-grep.sh-perf-report,1,1,0,0,0,0,0,FALSE
6f52b741,ae520e36,p0000-perf-lib-sanity.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p0001-rev-list.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p0002-read-cache.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p0003-delta-base-cache.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p0005-status.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p0006-read-tree-checkout.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p0071-sort.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p3400-rebase.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p3404-rebase-interactive.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p4000-diff-algorithms.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p4211-line-log.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p5302-pack-index.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p5303-many-packs.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p5310-pack-bitmaps.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p5550-fetch-tags.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p7000-filter-branch.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p7300-clean.sh-perf-report,2,2,0,0,0,0,0,FALSE
6f52b741,ae520e36,p7810-grep.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p0000-perf-lib-sanity.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p0001-rev-list.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p0002-read-cache.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p0003-delta-base-cache.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p0005-status.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p0006-read-tree-checkout.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p0071-sort.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p3400-rebase.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p3404-rebase-interactive.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p4000-diff-algorithms.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p4211-line-log.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p5302-pack-index.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p5303-many-packs.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p5310-pack-bitmaps.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p5550-fetch-tags.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p7000-filter-branch.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p7300-clean.sh-perf-report,2,2,0,0,0,0,0,FALSE
ae520e36,98f2a687,p7810-grep.sh-perf-report,2,2,0,0,0,0,0,FALSE
98f2a687,9e58beca,p0000-perf-lib-sanity.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p0001-rev-list.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p0002-read-cache.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p0003-delta-base-cache.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p0005-status.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p0006-read-tree-checkout.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p0071-sort.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p3400-rebase.sh-perf-report,2,2,0,0.01,0,0.4,0.01986755,FALSE
98f2a687,9e58beca,p3404-rebase-interactive.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p4000-diff-algorithms.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p4211-line-log.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p5302-pack-index.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p5303-many-packs.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p5310-pack-bitmaps.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p5550-fetch-tags.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p7000-filter-branch.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
98f2a687,9e58beca,p7300-clean.sh-perf-report,2,2,1,0.49,0.02,0.4,0.4,FALSE
98f2a687,9e58beca,p7810-grep.sh-perf-report,2,2,0,0,0,0.4,0,FALSE
9e58beca,2b70e88d,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0,0,TRUE
2b70e88d,fba92be8,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,0,0,TRUE
fba92be8,473e3930,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0.166666667,0,TRUE
473e3930,e799ed40,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,0,0,TRUE
e799ed40,a0bba65b,p0000-perf-lib-sanity.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p0001-rev-list.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p0002-read-cache.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p0003-delta-base-cache.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p0005-status.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p0006-read-tree-checkout.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p0071-sort.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p3400-rebase.sh-perf-report,2,2,0,0,0,0.333333333,0.006622517,FALSE
e799ed40,a0bba65b,p3404-rebase-interactive.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p4000-diff-algorithms.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p4211-line-log.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p5302-pack-index.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p5303-many-packs.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p5310-pack-bitmaps.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p5550-fetch-tags.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p7000-filter-branch.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
e799ed40,a0bba65b,p7300-clean.sh-perf-report,2,2,1,0.17,0.05,0.333333333,0.235294118,FALSE
e799ed40,a0bba65b,p7810-grep.sh-perf-report,2,2,0,0,0,0.333333333,0,FALSE
a0bba65b,207a06ce,p0000-perf-lib-sanity.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p0001-rev-list.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p0002-read-cache.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p0003-delta-base-cache.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p0005-status.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p0006-read-tree-checkout.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p0071-sort.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p3400-rebase.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p3404-rebase-interactive.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p4000-diff-algorithms.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p4211-line-log.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p5302-pack-index.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p5303-many-packs.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p5310-pack-bitmaps.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p5550-fetch-tags.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p7000-filter-branch.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p7300-clean.sh-perf-report,2,2,0,0,0,0,0,FALSE
a0bba65b,207a06ce,p7810-grep.sh-perf-report,2,2,0,0,0,0,0,FALSE
207a06ce,0ef8e169,p4001-diff-no-index.sh-perf-report,6,6,0,0,0,0,0,TRUE
0ef8e169,2c1eb104,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,0.058823529,0,TRUE
2c1eb104,0d32c183,p0000-perf-lib-sanity.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p0001-rev-list.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p0002-read-cache.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p0003-delta-base-cache.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p0005-status.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p0006-read-tree-checkout.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p0071-sort.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p3400-rebase.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p3404-rebase-interactive.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p4000-diff-algorithms.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p4001-diff-no-index.sh-perf-report,1,1,0,0.01,0,0.045454545,0.020833333,FALSE
2c1eb104,0d32c183,p4211-line-log.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p5302-pack-index.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p5303-many-packs.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p5310-pack-bitmaps.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p5550-fetch-tags.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p7000-filter-branch.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
2c1eb104,0d32c183,p7300-clean.sh-perf-report,1,1,0,0.03,0,0.045454545,0.006711409,FALSE
2c1eb104,0d32c183,p7810-grep.sh-perf-report,1,1,0,0,0,0.045454545,0,FALSE
0d32c183,5a522142,p7000-filter-branch.sh-perf-report,1060,641,55,5.28,5.28,1,1,TRUE
5a522142,2e477d8d,p0000-perf-lib-sanity.sh-perf-report,622,1041,6,0.05,0.05,1,1,FALSE
5a522142,2e477d8d,p0001-rev-list.sh-perf-report,622,1041,5,12.07,12.07,1,1,FALSE
5a522142,2e477d8d,p0002-read-cache.sh-perf-report,622,1041,0,0,0,1,1,FALSE
5a522142,2e477d8d,p3404-rebase-interactive.sh-perf-report,622,1041,18,6.23,6.23,1,1,FALSE
5a522142,2e477d8d,p4000-diff-algorithms.sh-perf-report,622,1041,11,1.77,1.77,1,1,FALSE
5a522142,2e477d8d,p4001-diff-no-index.sh-perf-report,622,1041,2,0.08,0.08,1,1,FALSE
5a522142,2e477d8d,p4211-line-log.sh-perf-report,622,1041,6,5.79,5.79,1,1,FALSE
5a522142,2e477d8d,p5302-pack-index.sh-perf-report,622,1041,14,0.26,0.26,1,1,FALSE
5a522142,2e477d8d,p5303-many-packs.sh-perf-report,622,1041,22,5.01,5.01,1,1,FALSE
5a522142,2e477d8d,p5310-pack-bitmaps.sh-perf-report,622,1041,17,5.3,5.3,1,1,FALSE
5a522142,2e477d8d,p7000-filter-branch.sh-perf-report,622,1041,23,3.59,3.59,1,1,FALSE
5a522142,2e477d8d,p7300-clean.sh-perf-report,622,1041,10,0.41,0.12,1,1,FALSE
5a522142,2e477d8d,p7810-grep.sh-perf-report,622,1041,5,0.03,0.03,1,1,FALSE
2e477d8d,f9d7abec,p0000-perf-lib-sanity.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p0001-rev-list.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p0002-read-cache.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p0003-delta-base-cache.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p0005-status.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p0006-read-tree-checkout.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p0071-sort.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p3400-rebase.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p3404-rebase-interactive.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p4000-diff-algorithms.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p4001-diff-no-index.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p4211-line-log.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p5302-pack-index.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p5303-many-packs.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p5310-pack-bitmaps.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p5550-fetch-tags.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p7000-filter-branch.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p7300-clean.sh-perf-report,0,1,0,0,0,0,0,FALSE
2e477d8d,f9d7abec,p7810-grep.sh-perf-report,0,1,0,0,0,0,0,FALSE
de950c57,070e5f72,p0002-read-cache.sh-perf-report,162,120,0,0,0,1,0,TRUE
974b50c5,825b9226,p4001-diff-no-index.sh-perf-report,0,1,0,0,0,0,0,TRUE
825b9226,c0c70f7a,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,0.0625,0,TRUE
c0c70f7a,79e913c2,p0002-read-cache.sh-perf-report,248,123,0,0,0,1,0,TRUE
57e0ef0e,1a845a2c,p0000-perf-lib-sanity.sh-perf-report,233,398,3,0.07,0.07,1,1,FALSE
57e0ef0e,1a845a2c,p0001-rev-list.sh-perf-report,233,398,6,0.11,0.11,1,1,FALSE
57e0ef0e,1a845a2c,p0002-read-cache.sh-perf-report,233,398,0,0,0,1,0.28,FALSE
57e0ef0e,1a845a2c,p0003-delta-base-cache.sh-perf-report,233,398,5,0.15,0.05,1,1,FALSE
57e0ef0e,1a845a2c,p0071-sort.sh-perf-report,233,398,0,0.01,0.01,1,0.266666667,FALSE
57e0ef0e,1a845a2c,p3400-rebase.sh-perf-report,233,398,14,4.98,4.98,1,1,FALSE
57e0ef0e,1a845a2c,p3404-rebase-interactive.sh-perf-report,233,398,18,5.36,5.36,1,1,FALSE
57e0ef0e,1a845a2c,p4000-diff-algorithms.sh-perf-report,233,398,6,0.07,0.02,1,1,FALSE
57e0ef0e,1a845a2c,p4001-diff-no-index.sh-perf-report,233,398,2,0.09,0.09,1,1,FALSE
57e0ef0e,1a845a2c,p4211-line-log.sh-perf-report,233,398,4,0,0,1,1,FALSE
57e0ef0e,1a845a2c,p5302-pack-index.sh-perf-report,233,398,8,27.81,27.81,1,1,FALSE
57e0ef0e,1a845a2c,p5303-many-packs.sh-perf-report,233,398,20,0.97,0.97,1,1,FALSE
57e0ef0e,1a845a2c,p5310-pack-bitmaps.sh-perf-report,233,398,15,6.15,6.15,1,1,FALSE
57e0ef0e,1a845a2c,p5550-fetch-tags.sh-perf-report,233,398,25,0.02,0.01,1,1,FALSE
57e0ef0e,1a845a2c,p7000-filter-branch.sh-perf-report,233,398,20,3.38,3.38,1,1,FALSE
57e0ef0e,1a845a2c,p7300-clean.sh-perf-report,233,398,5,0.47,0.11,1,1,FALSE
57e0ef0e,1a845a2c,p7810-grep.sh-perf-report,233,398,7,0.03,0.03,1,1,FALSE
d32de66a,912c13d5,p0000-perf-lib-sanity.sh-perf-report,18,18,0,0,0,0.75,0,FALSE
d32de66a,912c13d5,p0001-rev-list.sh-perf-report,18,18,0,0,0,0.75,0,FALSE
d32de66a,912c13d5,p0002-read-cache.sh-perf-report,18,18,0,0,0,0.75,0,FALSE
d32de66a,912c13d5,p0003-delta-base-cache.sh-perf-report,18,18,0,0,0,0.75,0,FALSE
d32de66a,912c13d5,p0005-status.sh-perf-report,18,18,0,0.01,0,0.75,0.04,FALSE
d32de66a,912c13d5,p0006-read-tree-checkout.sh-perf-report,18,18,0,0.02,0,0.75,0.076923077,FALSE
d32de66a,912c13d5,p0071-sort.sh-perf-report,18,18,0,0,0,0.75,0,FALSE
d32de66a,912c13d5,p3400-rebase.sh-perf-report,18,18,0,0.13,0,0.75,0.083333333,FALSE
d32de66a,912c13d5,p3404-rebase-interactive.sh-perf-report,18,18,0,0.1,0,0.75,0.076923077,FALSE
d32de66a,912c13d5,p4000-diff-algorithms.sh-perf-report,18,18,0,0,0,0.75,0,FALSE
d32de66a,912c13d5,p4001-diff-no-index.sh-perf-report,18,18,0,0.01,0,0.75,0.012195122,FALSE
d32de66a,912c13d5,p4211-line-log.sh-perf-report,18,18,0,0,0,0.75,0,FALSE
d32de66a,912c13d5,p5302-pack-index.sh-perf-report,18,18,0,0,0,0.75,0.025641026,FALSE
d32de66a,912c13d5,p5303-many-packs.sh-perf-report,18,18,0,0.04,0,0.75,0.025641026,FALSE
d32de66a,912c13d5,p5310-pack-bitmaps.sh-perf-report,18,18,0,0.14,0,0.75,0.05,FALSE
d32de66a,912c13d5,p5550-fetch-tags.sh-perf-report,18,18,0,0,0,0.75,0.025641026,FALSE
d32de66a,912c13d5,p7000-filter-branch.sh-perf-report,18,18,0,0.01,0,0.75,0.04,FALSE
d32de66a,912c13d5,p7300-clean.sh-perf-report,18,18,0,0,0,0.75,0.012195122,FALSE
d32de66a,912c13d5,p7810-grep.sh-perf-report,18,18,0,0,0,0.75,0.012195122,FALSE
912c13d5,71f35d5c,p0000-perf-lib-sanity.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p0001-rev-list.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p0002-read-cache.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p0003-delta-base-cache.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p0005-status.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p0006-read-tree-checkout.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p0071-sort.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p3400-rebase.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p3404-rebase-interactive.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p4000-diff-algorithms.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p4001-diff-no-index.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p4211-line-log.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p5302-pack-index.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p5303-many-packs.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p5310-pack-bitmaps.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p5550-fetch-tags.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p7000-filter-branch.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p7300-clean.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
912c13d5,71f35d5c,p7810-grep.sh-perf-report,1,1,0,0,0,0.051282051,0,FALSE
71f35d5c,569aa376,p0000-perf-lib-sanity.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p0001-rev-list.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p0002-read-cache.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p0003-delta-base-cache.sh-perf-report,2,2,0,0.01,0,0.142857143,0.021276596,FALSE
71f35d5c,569aa376,p0005-status.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p0006-read-tree-checkout.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p0071-sort.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p3400-rebase.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p3404-rebase-interactive.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p4000-diff-algorithms.sh-perf-report,2,2,0,0,0,0.142857143,0.021276596,FALSE
71f35d5c,569aa376,p4001-diff-no-index.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p4211-line-log.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p5302-pack-index.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p5303-many-packs.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p5310-pack-bitmaps.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p5550-fetch-tags.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p7000-filter-branch.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p7300-clean.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
71f35d5c,569aa376,p7810-grep.sh-perf-report,2,2,0,0,0,0.142857143,0,FALSE
9e31eafe,4322478a,p0000-perf-lib-sanity.sh-perf-report,4,4,0,0,0,0.043478261,0,FALSE
